project	source	trait	provider_translation	abi_capabilities	language	host_idioms	provider_surface_status	support_scope	evidence	next_required_work
lling-llang	src/tree_transducers/transducer.rs	WeightedTreeTransducer	resource-cursor-protocol	-	lua	generic-for iterators; __close; tables; error values	missing	-	-	implement-resource-cursor-protocol
lling-llang	src/tree_transducers/transducer.rs	WeightedTreeTransducer	resource-cursor-protocol	-	raku	NativeCall; Iterable/Positional/Associative; LEAVE; exceptions	missing	-	-	implement-resource-cursor-protocol
lling-llang	src/tree_transducers/transducer.rs	WeightedTreeTransducer	resource-cursor-protocol	-	julia	ccall; multiple dispatch; AbstractDict/AbstractSet; iteration; do blocks; deterministic close and finalizers; @cfunction interfaces	missing	-	-	implement-resource-cursor-protocol
lling-llang	src/wfst/lazy.rs	StateSource	resource-cursor-protocol	VtWfstVTable.state_info,VtWfstVTable.state_arcs	rust	traits; IntoIterator/Iterator; Result; Drop	complete	full-native-trait-surface	["lling-llang:src/wfst/lazy.rs"]	-
lling-llang	src/wfst/lazy.rs	StateSource	resource-cursor-protocol	VtWfstVTable.state_info,VtWfstVTable.state_arcs	c	opaque handles; status codes; bounded buffers; vtables	partial	scalar-double-weight-specialization-only	["vinary-tree-interop:include/vinary_tree_interop.h"]	complete-the-generic-provider-surface
lling-llang	src/wfst/lazy.rs	StateSource	resource-cursor-protocol	VtWfstVTable.state_info,VtWfstVTable.state_arcs	cpp	RAII; ranges/iterators; move-only handles; typed errors	partial	scalar-double-weight-specialization-only	["vinary-tree-interop:include/vinary_tree/interop.hpp","vinary-tree-interop:tests/cpp/providers.cpp"]	complete-the-generic-provider-surface
lling-llang	src/wfst/lazy.rs	StateSource	resource-cursor-protocol	VtWfstVTable.state_info,VtWfstVTable.state_arcs	python	context managers; iterators/collections; exceptions; protocols	missing	-	-	implement-resource-cursor-protocol
lling-llang	src/wfst/lazy.rs	StateSource	resource-cursor-protocol	VtWfstVTable.state_info,VtWfstVTable.state_arcs	java	AutoCloseable/try-with-resources; Collection/Map; Stream/Spliterator; interfaces	missing	-	-	implement-resource-cursor-protocol
lling-llang	src/wfst/lazy.rs	StateSource	resource-cursor-protocol	VtWfstVTable.state_info,VtWfstVTable.state_arcs	kotlin	use; Iterable/Map; Sequence; SAM interfaces	missing	-	-	implement-resource-cursor-protocol
lling-llang	src/wfst/lazy.rs	StateSource	resource-cursor-protocol	VtWfstVTable.state_info,VtWfstVTable.state_arcs	scala	Using/AutoCloseable; Iterable; Iterator; type classes	missing	-	-	implement-resource-cursor-protocol
lling-llang	src/wfst/lazy.rs	StateSource	resource-cursor-protocol	VtWfstVTable.state_info,VtWfstVTable.state_arcs	clojure	Seqable; IReduceInit; Closeable; persistent values	missing	-	-	implement-resource-cursor-protocol
lling-llang	src/wfst/lazy.rs	StateSource	resource-cursor-protocol	VtWfstVTable.state_info,VtWfstVTable.state_arcs	csharp	IDisposable/using; IEnumerable/IDictionary; exceptions; interfaces	partial	scalar-double-weight-specialization-only	["vinary-tree-interop:bindings/dotnet/src/VinaryTree.Interop/ScalarWfstProviders.cs","vinary-tree-interop:bindings/dotnet/tests/VinaryTree.Interop.ProviderTests/Program.cs"]	complete-the-generic-provider-surface
lling-llang	src/wfst/lazy.rs	StateSource	resource-cursor-protocol	VtWfstVTable.state_info,VtWfstVTable.state_arcs	fsharp	use/use!; seq; Result; object expressions; interfaces	partial	scalar-double-weight-specialization-only	["vinary-tree-interop:bindings/dotnet/src/VinaryTree.Interop/ScalarWfstProviders.cs","vinary-tree-interop:bindings/dotnet/tests/VinaryTree.Interop.FSharpProviders/Program.fs"]	complete-the-generic-provider-surface
lling-llang	src/wfst/lazy.rs	StateSource	resource-cursor-protocol	VtWfstVTable.state_info,VtWfstVTable.state_arcs	go	interfaces; iter.Seq; io.Closer; errors	missing	-	-	implement-resource-cursor-protocol
lling-llang	src/wfst/lazy.rs	StateSource	resource-cursor-protocol	VtWfstVTable.state_info,VtWfstVTable.state_arcs	javascript	Symbol.iterator; Symbol.dispose; Error; native/WASM/WASI runtime identity	missing	-	-	implement-resource-cursor-protocol
lling-llang	src/wfst/lazy.rs	StateSource	resource-cursor-protocol	VtWfstVTable.state_info,VtWfstVTable.state_arcs	typescript	structural interfaces; Iterable; Disposable; discriminated errors	missing	-	-	implement-resource-cursor-protocol
lling-llang	src/wfst/lazy.rs	StateSource	resource-cursor-protocol	VtWfstVTable.state_info,VtWfstVTable.state_arcs	clojurescript	ISeqable; IReduce; protocol dispatch; close!	missing	-	-	implement-resource-cursor-protocol
lling-llang	src/wfst/lazy.rs	StateSource	resource-cursor-protocol	VtWfstVTable.state_info,VtWfstVTable.state_arcs	swift	Sequence/Collection; protocols; throws; deterministic scoped ownership	missing	-	-	implement-resource-cursor-protocol
lling-llang	src/wfst/lazy.rs	StateSource	resource-cursor-protocol	VtWfstVTable.state_info,VtWfstVTable.state_arcs	ruby	Enumerable; blocks/ensure; exceptions; explicit close	missing	-	-	implement-resource-cursor-protocol
lling-llang	src/wfst/lazy.rs	StateSource	resource-cursor-protocol	VtWfstVTable.state_info,VtWfstVTable.state_arcs	fortran	modules; derived types; type-bound procedures; finalizers	missing	-	-	implement-resource-cursor-protocol
lling-llang	src/wfst/lazy.rs	StateSource	resource-cursor-protocol	VtWfstVTable.state_info,VtWfstVTable.state_arcs	ocaml	abstract types; Seq; result; Fun.protect	missing	-	-	implement-resource-cursor-protocol
lling-llang	src/wfst/lazy.rs	StateSource	resource-cursor-protocol	VtWfstVTable.state_info,VtWfstVTable.state_arcs	haskell	type classes; Foldable; bracket; Either	missing	-	-	implement-resource-cursor-protocol
lling-llang	src/wfst/lazy.rs	StateSource	resource-cursor-protocol	VtWfstVTable.state_info,VtWfstVTable.state_arcs	lua	generic-for iterators; __close; tables; error values	missing	-	-	implement-resource-cursor-protocol
lling-llang	src/wfst/lazy.rs	StateSource	resource-cursor-protocol	VtWfstVTable.state_info,VtWfstVTable.state_arcs	raku	NativeCall; Iterable/Positional/Associative; LEAVE; exceptions	partial	scalar-double-weight-specialization-only	["lling-llang:bindings/raku/lib/Lling/Llang.rakumod","lling-llang:bindings/raku/t/01-conformance.rakutest"]	complete-the-generic-provider-surface
lling-llang	src/wfst/lazy.rs	StateSource	resource-cursor-protocol	VtWfstVTable.state_info,VtWfstVTable.state_arcs	julia	ccall; multiple dispatch; AbstractDict/AbstractSet; iteration; do blocks; deterministic close and finalizers; @cfunction interfaces	partial	scalar-double-weight-specialization-only	["lling-llang:bindings/julia/LlingLlang/src/LlingLlang.jl","lling-llang:bindings/julia/LlingLlang/test/runtests.jl"]	complete-the-generic-provider-surface
lling-llang	src/wfst/traits.rs	LazyWfst	resource-cursor-protocol	VtWfstVTable,VT_WFST_FLAG_LAZY	rust	traits; IntoIterator/Iterator; Result; Drop	complete	full-native-trait-surface	["lling-llang:src/wfst/traits.rs"]	-
lling-llang	src/wfst/traits.rs	LazyWfst	resource-cursor-protocol	VtWfstVTable,VT_WFST_FLAG_LAZY	c	opaque handles; status codes; bounded buffers; vtables	partial	scalar-double-weight-specialization-only	["vinary-tree-interop:include/vinary_tree_interop.h"]	complete-the-generic-provider-surface
lling-llang	src/wfst/traits.rs	LazyWfst	resource-cursor-protocol	VtWfstVTable,VT_WFST_FLAG_LAZY	cpp	RAII; ranges/iterators; move-only handles; typed errors	partial	scalar-double-weight-specialization-only	["vinary-tree-interop:include/vinary_tree/interop.hpp","vinary-tree-interop:tests/cpp/providers.cpp"]	complete-the-generic-provider-surface
lling-llang	src/wfst/traits.rs	LazyWfst	resource-cursor-protocol	VtWfstVTable,VT_WFST_FLAG_LAZY	python	context managers; iterators/collections; exceptions; protocols	missing	-	-	implement-resource-cursor-protocol
lling-llang	src/wfst/traits.rs	LazyWfst	resource-cursor-protocol	VtWfstVTable,VT_WFST_FLAG_LAZY	java	AutoCloseable/try-with-resources; Collection/Map; Stream/Spliterator; interfaces	missing	-	-	implement-resource-cursor-protocol
lling-llang	src/wfst/traits.rs	LazyWfst	resource-cursor-protocol	VtWfstVTable,VT_WFST_FLAG_LAZY	kotlin	use; Iterable/Map; Sequence; SAM interfaces	missing	-	-	implement-resource-cursor-protocol
lling-llang	src/wfst/traits.rs	LazyWfst	resource-cursor-protocol	VtWfstVTable,VT_WFST_FLAG_LAZY	scala	Using/AutoCloseable; Iterable; Iterator; type classes	missing	-	-	implement-resource-cursor-protocol
lling-llang	src/wfst/traits.rs	LazyWfst	resource-cursor-protocol	VtWfstVTable,VT_WFST_FLAG_LAZY	clojure	Seqable; IReduceInit; Closeable; persistent values	missing	-	-	implement-resource-cursor-protocol
lling-llang	src/wfst/traits.rs	LazyWfst	resource-cursor-protocol	VtWfstVTable,VT_WFST_FLAG_LAZY	csharp	IDisposable/using; IEnumerable/IDictionary; exceptions; interfaces	partial	scalar-double-weight-specialization-only	["vinary-tree-interop:bindings/dotnet/src/VinaryTree.Interop/ScalarWfstProviders.cs","vinary-tree-interop:bindings/dotnet/tests/VinaryTree.Interop.ProviderTests/Program.cs"]	complete-the-generic-provider-surface
lling-llang	src/wfst/traits.rs	LazyWfst	resource-cursor-protocol	VtWfstVTable,VT_WFST_FLAG_LAZY	fsharp	use/use!; seq; Result; object expressions; interfaces	partial	scalar-double-weight-specialization-only	["vinary-tree-interop:bindings/dotnet/src/VinaryTree.Interop/ScalarWfstProviders.cs","vinary-tree-interop:bindings/dotnet/tests/VinaryTree.Interop.FSharpProviders/Program.fs"]	complete-the-generic-provider-surface
lling-llang	src/wfst/traits.rs	LazyWfst	resource-cursor-protocol	VtWfstVTable,VT_WFST_FLAG_LAZY	go	interfaces; iter.Seq; io.Closer; errors	missing	-	-	implement-resource-cursor-protocol
lling-llang	src/wfst/traits.rs	LazyWfst	resource-cursor-protocol	VtWfstVTable,VT_WFST_FLAG_LAZY	javascript	Symbol.iterator; Symbol.dispose; Error; native/WASM/WASI runtime identity	missing	-	-	implement-resource-cursor-protocol
lling-llang	src/wfst/traits.rs	LazyWfst	resource-cursor-protocol	VtWfstVTable,VT_WFST_FLAG_LAZY	typescript	structural interfaces; Iterable; Disposable; discriminated errors	missing	-	-	implement-resource-cursor-protocol
lling-llang	src/wfst/traits.rs	LazyWfst	resource-cursor-protocol	VtWfstVTable,VT_WFST_FLAG_LAZY	clojurescript	ISeqable; IReduce; protocol dispatch; close!	missing	-	-	implement-resource-cursor-protocol
lling-llang	src/wfst/traits.rs	LazyWfst	resource-cursor-protocol	VtWfstVTable,VT_WFST_FLAG_LAZY	swift	Sequence/Collection; protocols; throws; deterministic scoped ownership	missing	-	-	implement-resource-cursor-protocol
lling-llang	src/wfst/traits.rs	LazyWfst	resource-cursor-protocol	VtWfstVTable,VT_WFST_FLAG_LAZY	ruby	Enumerable; blocks/ensure; exceptions; explicit close	missing	-	-	implement-resource-cursor-protocol
lling-llang	src/wfst/traits.rs	LazyWfst	resource-cursor-protocol	VtWfstVTable,VT_WFST_FLAG_LAZY	fortran	modules; derived types; type-bound procedures; finalizers	missing	-	-	implement-resource-cursor-protocol
lling-llang	src/wfst/traits.rs	LazyWfst	resource-cursor-protocol	VtWfstVTable,VT_WFST_FLAG_LAZY	ocaml	abstract types; Seq; result; Fun.protect	missing	-	-	implement-resource-cursor-protocol
lling-llang	src/wfst/traits.rs	LazyWfst	resource-cursor-protocol	VtWfstVTable,VT_WFST_FLAG_LAZY	haskell	type classes; Foldable; bracket; Either	missing	-	-	implement-resource-cursor-protocol
lling-llang	src/wfst/traits.rs	LazyWfst	resource-cursor-protocol	VtWfstVTable,VT_WFST_FLAG_LAZY	lua	generic-for iterators; __close; tables; error values	missing	-	-	implement-resource-cursor-protocol
lling-llang	src/wfst/traits.rs	LazyWfst	resource-cursor-protocol	VtWfstVTable,VT_WFST_FLAG_LAZY	raku	NativeCall; Iterable/Positional/Associative; LEAVE; exceptions	partial	scalar-double-weight-specialization-only	["lling-llang:bindings/raku/lib/Lling/Llang.rakumod","lling-llang:bindings/raku/t/01-conformance.rakutest"]	complete-the-generic-provider-surface
lling-llang	src/wfst/traits.rs	LazyWfst	resource-cursor-protocol	VtWfstVTable,VT_WFST_FLAG_LAZY	julia	ccall; multiple dispatch; AbstractDict/AbstractSet; iteration; do blocks; deterministic close and finalizers; @cfunction interfaces	partial	scalar-double-weight-specialization-only	["lling-llang:bindings/julia/LlingLlang/src/LlingLlang.jl","lling-llang:bindings/julia/LlingLlang/test/runtests.jl"]	complete-the-generic-provider-surface
lling-llang	src/wfst/traits.rs	MutableWfst	bounded-batch-protocol	-	rust	traits; IntoIterator/Iterator; Result; Drop	complete	full-native-trait-surface	["lling-llang:src/wfst/traits.rs"]	-
lling-llang	src/wfst/traits.rs	MutableWfst	bounded-batch-protocol	-	c	opaque handles; status codes; bounded buffers; vtables	missing	-	-	implement-bounded-batch-protocol
lling-llang	src/wfst/traits.rs	MutableWfst	bounded-batch-protocol	-	cpp	RAII; ranges/iterators; move-only handles; typed errors	missing	-	-	implement-bounded-batch-protocol
lling-llang	src/wfst/traits.rs	MutableWfst	bounded-batch-protocol	-	python	context managers; iterators/collections; exceptions; protocols	missing	-	-	implement-bounded-batch-protocol
lling-llang	src/wfst/traits.rs	MutableWfst	bounded-batch-protocol	-	java	AutoCloseable/try-with-resources; Collection/Map; Stream/Spliterator; interfaces	missing	-	-	implement-bounded-batch-protocol
lling-llang	src/wfst/traits.rs	MutableWfst	bounded-batch-protocol	-	kotlin	use; Iterable/Map; Sequence; SAM interfaces	missing	-	-	implement-bounded-batch-protocol
